customer_id,name,email,phone,loyalty_program_id,created_at
466,Customer 466,cust466@example.com,1234567896,2,2021-05-27
467,Customer 467,cust467@example.com,1234567897,1,2050-01-11
468,Customer 468,cust468@example.com,1234567898,1,2020-03-03
469,Customer 469,cust469@example.com,1234567899,5,2021-07-26
470,Customer 470,cust470@example.com,1234567890,5,2069-04-28
471,Customer 471,cust471@example.com,1234567891,1,2042-06-05
472,Customer 472,cust472@example.com,1234567892,2,2022-04-23
473,Customer 473,cust473@example.com,1234567893,5,2023-05-30
474,Customer 474,cust474@example.com,1234567894,3,2038-02-05
475,Customer 475,cust475@example.com,1234567895,5,2022-10-17
476,Customer 476,cust476@example.com,1234567896,5,2048-02-25
477,Customer 477,cust477@example.com,1234567897,1,2022-10-04
478,Customer 478,cust478@example.com,1234567898,2,2021-01-13
479,Customer 479,cust479@example.com,1234567899,4,2022-09-06
480,Customer 480,cust480@example.com,1234567890,2,2021-09-30
481,Customer 481,cust481@example.com,1234567891,3,2020-09-28
482,Customer 482,cust482@example.com,1234567892,1,2021-12-23
483,Customer 483,cust483@example.com,1234567893,1,2020-04-18
484,Customer 484,cust484@example.com,1234567894,3,2022-05-31
485,Customer 485,cust485@example.com,1234567895,2,2023-09-17
486,Customer 486,cust486@example.com,1234567896,1,2021-06-30
487,Customer 487,cust487@example.com,1234567897,2,2020-08-18
488,Customer 488,cust488@example.com,1234567898,5,2020-10-18
489,Customer 489,cust489@example.com,1234567899,1,2020-10-16
490,Customer 490,cust490@example.com,1234567890,5,2020-08-25
491,Customer 491,cust491@example.com,1234567891,5,2021-10-20
492,Customer 492,cust492@example.com,1234567892,3,2021-07-04
493,Customer 493,cust493@example.com,1234567893,2,2020-02-12
494,Customer 494,cust494@example.com,1234567894,4,2021-10-12
495,Customer 495,cust495@example.com,1234567895,3,2021-11-02
496,Customer 496,cust496@example.com,1234567896,4,2020-12-14
497,Customer 497,cust497@example.com,1234567897,5,2020-06-14
498,Customer 498,cust498@example.com,1234567898,5,2022-10-12
499,Customer 499,cust499@example.com,1234567899,1,2023-03-08
500,Customer 500,cust500@example.com,1234567890,2,2023-06-15
501,Customer 501,cust501@example.com,1234567891,2,2023-06-12
502,Customer 502,cust502@example.com,1234567892,2,2022-08-15
503,Customer 503,cust503@example.com,1234567893,3,2021-08-06
504,Customer 504,cust504@example.com,1234567894,4,2023-02-18
505,Customer 505,cust505@example.com,1234567895,5,2022-03-04
506,Customer 506,cust506@example.com,1234567896,1,2020-12-08
507,Customer 507,cust507@example.com,1234567897,4,2023-06-26
508,Customer 508,cust508@example.com,1234567898,1,2023-06-19
509,Customer 509,cust509@example.com,1234567899,5,2021-02-23
510,Customer 510,cust510@example.com,1234567890,5,2020-08-07
511,Customer 511,cust511@example.com,1234567891,1,2020-04-08
512,Customer 512,cust512@example.com,1234567892,1,2020-08-22
513,Customer 513,cust513@example.com,1234567893,1,2023-10-22
514,Customer 514,cust514@example.com,1234567894,3,2021-08-10
515,Customer 515,cust515@example.com,1234567895,4,2021-11-25
516,Customer 516,cust516@example.com,1234567896,1,2023-10-01
517,Customer 517,cust517@example.com,1234567897,1,2020-10-23
518,Customer 518,cust518@example.com,1234567898,1,2023-11-14
519,Customer 519,cust519@example.com,1234567899,4,2020-11-14
520,Customer 520,cust520@example.com,1234567890,3,2021-05-20
521,Customer 521,cust521@example.com,1234567891,1,2020-09-25
522,Customer 522,cust522@example.com,1234567892,4,2023-12-10
523,Customer 523,cust523@example.com,1234567893,4,2020-04-03
524,Customer 524,cust524@example.com,1234567894,5,2022-10-17
525,Customer 525,cust525@example.com,1234567895,1,2020-11-07
526,Customer 526,cust526@example.com,1234567896,4,2021-07-14
527,Customer 527,cust527@example.com,1234567897,4,2023-09-19
528,Customer 528,cust528@example.com,1234567898,4,2020-06-07
529,Customer 529,cust529@example.com,1234567899,4,2020-11-10
530,Customer 530,cust530@example.com,1234567890,2,2023-06-03
531,Customer 531,cust531@example.com,1234567891,4,2020-07-23
532,Customer 532,cust532@example.com,1234567892,3,2021-08-30
533,Customer 533,cust533@example.com,1234567893,4,2020-04-24
534,Customer 534,cust534@example.com,1234567894,2,2021-09-21
535,Customer 535,cust535@example.com,1234567895,1,2020-10-06
536,Customer 536,cust536@example.com,1234567896,5,2022-02-11
537,Customer 537,cust537@example.com,1234567897,4,2021-09-02
538,Customer 538,cust538@example.com,1234567898,1,2022-03-03
539,Customer 539,cust539@example.com,1234567899,4,2044-08-23
540,Customer 540,cust540@example.com,1234567890,3,2023-03-16
541,Customer 541,cust541@example.com,1234567891,4,2021-06-19
542,Customer 542,cust542@example.com,1234567892,3,2021-11-02
543,Customer 543,cust543@example.com,1234567893,1,2074-06-03
544,Customer 544,cust544@example.com,1234567894,1,2022-10-23
545,Customer 545,cust545@example.com,1234567895,3,2023-04-06
546,Customer 546,cust546@example.com,1234567896,3,2020-02-24
547,Customer 547,cust547@example.com,1234567897,2,2021-08-11
548,Customer 548,cust548@example.com,1234567898,1,2020-03-02
549,Customer 549,cust549@example.com,1234567899,2,2022-09-05
550,Customer 550,cust550@example.com,1234567890,5,2021-06-20
551,Customer 551,cust551@example.com,1234567891,5,2021-02-06
552,Customer 552,cust552@example.com,1234567892,5,2022-05-19
553,Customer 553,cust553@example.com,1234567893,5,2021-03-23
554,Customer 554,cust554@example.com,1234567894,3,2020-03-17
555,Customer 555,cust555@example.com,1234567895,5,2023-11-30
556,Customer 556,cust556@example.com,1234567896,5,2022-02-15
557,Customer 557,cust557@example.com,1234567897,5,2022-11-13
558,Customer 558,cust558@example.com,1234567898,3,2020-06-09
559,Customer 559,cust559@example.com,1234567899,1,2021-11-22
560,Customer 560,cust560@example.com,1234567890,3,2023-06-02
561,Customer 561,cust561@example.com,1234567891,1,2020-05-16
562,Customer 562,cust562@example.com,1234567892,2,2034-02-05
563,Customer 563,cust563@example.com,1234567893,4,2020-09-27
564,Customer 564,cust564@example.com,1234567894,5,2022-06-15
565,Customer 565,cust565@example.com,1234567895,1,2022-11-30
566,Customer 566,cust566@example.com,1234567896,5,2022-09-15
567,Customer 567,cust567@example.com,1234567897,5,2067-05-28
568,Customer 568,cust568@example.com,1234567898,2,2023-03-19
569,Customer 569,cust569@example.com,1234567899,5,2021-07-07
570,Customer 570,cust570@example.com,1234567890,5,2021-07-24
571,Customer 571,cust571@example.com,1234567891,2,2022-01-23
572,Customer 572,cust572@example.com,1234567892,4,2020-05-10
573,Customer 573,cust573@example.com,1234567893,5,2022-12-16
574,Customer 574,cust574@example.com,1234567894,3,2021-12-30
575,Customer 575,cust575@example.com,1234567895,1,2021-07-04
576,Customer 576,cust576@example.com,1234567896,5,2023-09-01
577,Customer 577,cust577@example.com,1234567897,1,2021-05-01
578,Customer 578,cust578@example.com,1234567898,5,2020-08-21
579,Customer 579,cust579@example.com,1234567899,1,2023-01-14
580,Customer 580,cust580@example.com,1234567890,1,2082-07-16
581,Customer 581,cust581@example.com,1234567891,4,2020-09-07
582,Customer 582,cust582@example.com,1234567892,2,2086-05-03
583,Customer 583,cust583@example.com,1234567893,5,2022-06-03
584,Customer 584,cust584@example.com,1234567894,1,2022-12-07
585,Customer 585,cust585@example.com,1234567895,1,2023-09-10
586,Customer 586,cust586@example.com,1234567896,5,2020-12-06
587,Customer 587,cust587@example.com,1234567897,1,2022-10-07
588,Customer 588,cust588@example.com,1234567898,2,2023-01-10
589,Customer 589,cust589@example.com,1234567899,4,2022-10-09
590,Customer 590,cust590@example.com,1234567890,5,2022-07-10
591,Customer 591,cust591@example.com,1234567891,5,2098-09-03
592,Customer 592,cust592@example.com,1234567892,1,2023-11-06
593,Customer 593,cust593@example.com,1234567893,5,2022-01-03
594,Customer 594,cust594@example.com,1234567894,5,2022-05-22
595,Customer 595,cust595@example.com,1234567895,1,2022-03-17
596,Customer 596,cust596@example.com,1234567896,1,2021-05-27
597,Customer 597,cust597@example.com,1234567897,4,2021-12-02
598,Customer 598,cust598@example.com,1234567898,1,2023-03-26
599,Customer 599,cust599@example.com,1234567899,3,2020-11-11
600,Customer 600,cust600@example.com,1234567890,3,2020-10-24
601,Customer 601,cust601@example.com,1234567891,2,2021-02-05
602,Customer 602,cust602@example.com,1234567892,1,2020-07-19
603,Customer 603,cust603@example.com,1234567893,2,2023-04-03
604,Customer 604,cust604@example.com,1234567894,5,2021-05-06
605,Customer 605,cust605@example.com,1234567895,4,2020-06-29
606,Customer 606,cust606@example.com,1234567896,5,2021-01-26
607,Customer 607,cust607@example.com,1234567897,5,2020-01-07
608,Customer 608,cust608@example.com,1234567898,1,2022-07-30
609,Customer 609,cust609@example.com,1234567899,5,2021-06-27
610,Customer 610,cust610@example.com,1234567890,4,2083-04-24
611,Customer 611,cust611@example.com,1234567891,3,2022-12-02
612,Customer 612,cust612@example.com,1234567892,5,2023-09-22
613,Customer 613,cust613@example.com,1234567893,3,2020-01-25
614,Customer 614,cust614@example.com,1234567894,1,2095-04-22
615,Customer 615,cust615@example.com,1234567895,2,2021-11-30
616,Customer 616,cust616@example.com,1234567896,2,2093-00-19
617,Customer 617,cust617@example.com,1234567897,1,2022-06-03
618,Customer 618,cust618@example.com,1234567898,3,2021-03-09
619,Customer 619,cust619@example.com,1234567899,5,2023-10-10
620,Customer 620,cust620@example.com,1234567890,4,2023-10-30
621,Customer 621,cust621@example.com,1234567891,5,2035-08-18
622,Customer 622,cust622@example.com,1234567892,1,2021-06-30
623,Customer 623,cust623@example.com,1234567893,4,2022-07-09
624,Customer 624,cust624@example.com,1234567894,5,2022-08-19
625,Customer 625,cust625@example.com,1234567895,5,2022-04-24
626,Customer 626,cust626@example.com,1234567896,2,2022-11-19
627,Customer 627,cust627@example.com,1234567897,5,2021-03-18
628,Customer 628,cust628@example.com,1234567898,3,2022-08-03
629,Customer 629,cust629@example.com,1234567899,2,2098-03-14
630,Customer 630,cust630@example.com,1234567890,5,2023-08-11
631,Customer 631,cust631@example.com,1234567891,1,2023-10-17
632,Customer 632,cust632@example.com,1234567892,3,2020-02-02
633,Customer 633,cust633@example.com,1234567893,3,2020-11-24
634,Customer 634,cust634@example.com,1234567894,3,2020-09-13
635,Customer 635,cust635@example.com,1234567895,1,2020-09-13
636,Customer 636,cust636@example.com,1234567896,1,2020-04-14
637,Customer 637,cust637@example.com,1234567897,4,2023-07-24
638,Customer 638,cust638@example.com,1234567898,5,2021-07-11
639,Customer 639,cust639@example.com,1234567899,4,2022-11-26
640,Customer 640,cust640@example.com,1234567890,3,2021-07-29
641,Customer 641,cust641@example.com,1234567891,1,2020-09-29
642,Customer 642,cust642@example.com,1234567892,5,2020-01-19
643,Customer 643,cust643@example.com,1234567893,4,2022-08-03
644,Customer 644,cust644@example.com,1234567894,3,2023-04-25
645,Customer 645,cust645@example.com,1234567895,2,2023-08-16
646,Customer 646,cust646@example.com,1234567896,3,2022-03-01
647,Customer 647,cust647@example.com,1234567897,5,2020-01-27
648,Customer 648,cust648@example.com,1234567898,5,2021-06-03
649,Customer 649,cust649@example.com,1234567899,2,2023-12-31
650,Customer 650,cust650@example.com,1234567890,2,2022-05-06
651,Customer 651,cust651@example.com,1234567891,1,2023-07-23
652,Customer 652,cust652@example.com,1234567892,1,2082-09-14
653,Customer 653,cust653@example.com,1234567893,2,2020-12-10
654,Customer 654,cust654@example.com,1234567894,5,2023-09-23
655,Customer 655,cust655@example.com,1234567895,3,2020-12-27
656,Customer 656,cust656@example.com,1234567896,3,2022-09-20
657,Customer 657,cust657@example.com,1234567897,3,2021-04-21
658,Customer 658,cust658@example.com,1234567898,5,2021-01-13
659,Customer 659,cust659@example.com,1234567899,1,2023-09-15
660,Customer 660,cust660@example.com,1234567890,4,2023-09-23
661,Customer 661,cust661@example.com,1234567891,5,2082-00-01
662,Customer 662,cust662@example.com,1234567892,3,2063-05-18
663,Customer 663,cust663@example.com,1234567893,2,2022-03-28
664,Customer 664,cust664@example.com,1234567894,1,2022-06-05
665,Customer 665,cust665@example.com,1234567895,1,2023-06-02
666,Customer 666,cust666@example.com,1234567896,2,2020-06-27
667,Customer 667,cust667@example.com,1234567897,3,2021-04-13
668,Customer 668,cust668@example.com,1234567898,1,2021-06-18
669,Customer 669,cust669@example.com,1234567899,4,2022-07-05
670,Customer 670,cust670@example.com,1234567890,5,2020-01-02
671,Customer 671,cust671@example.com,1234567891,4,2053-02-15
672,Customer 672,cust672@example.com,1234567892,2,2021-04-13
673,Customer 673,cust673@example.com,1234567893,1,2020-04-20
674,Customer 674,cust674@example.com,1234567894,3,2021-08-24
675,Customer 675,cust675@example.com,1234567895,1,2020-07-09
676,Customer 676,cust676@example.com,1234567896,4,2022-09-08
677,Customer 677,cust677@example.com,1234567897,5,2069-05-17
678,Customer 678,cust678@example.com,1234567898,3,2023-04-15
679,Customer 679,cust679@example.com,1234567899,4,2020-12-29
680,Customer 680,cust680@example.com,1234567890,4,2022-04-03
681,Customer 681,cust681@example.com,1234567891,3,2020-07-20
682,Customer 682,cust682@example.com,1234567892,4,2022-05-15
683,Customer 683,cust683@example.com,1234567893,2,2020-04-14
684,Customer 684,cust684@example.com,1234567894,3,2022-10-16
685,Customer 685,cust685@example.com,1234567895,5,2023-07-21
686,Customer 686,cust686@example.com,1234567896,3,2022-10-28
687,Customer 687,cust687@example.com,1234567897,2,2059-01-22
688,Customer 688,cust688@example.com,1234567898,3,2021-10-19
689,Customer 689,cust689@example.com,1234567899,2,2021-06-20
690,Customer 690,cust690@example.com,1234567890,3,2021-06-05
691,Customer 691,cust691@example.com,1234567891,5,2020-06-19
692,Customer 692,cust692@example.com,1234567892,1,2020-11-26
693,Customer 693,cust693@example.com,1234567893,5,2020-08-13
694,Customer 694,cust694@example.com,1234567894,3,2020-05-01
695,Customer 695,cust695@example.com,1234567895,4,2021-04-27
696,Customer 696,cust696@example.com,1234567896,4,2022-01-19
697,Customer 697,cust697@example.com,1234567897,3,2020-07-03
698,Customer 698,cust698@example.com,1234567898,5,2022-04-23
699,Customer 699,cust699@example.com,1234567899,1,2022-07-08
700,Customer 700,cust700@example.com,1234567890,2,2098-06-21
701,Customer 701,cust701@example.com,1234567891,3,2041-01-16
702,Customer 702,cust702@example.com,1234567892,5,2020-08-31
703,Customer 703,cust703@example.com,1234567893,5,2020-09-11
704,Customer 704,cust704@example.com,1234567894,3,2023-11-01
705,Customer 705,cust705@example.com,1234567895,2,2020-05-19
706,Customer 706,cust706@example.com,1234567896,5,2023-09-13
707,Customer 707,cust707@example.com,1234567897,5,2020-01-26
708,Customer 708,cust708@example.com,1234567898,3,2020-06-27
709,Customer 709,cust709@example.com,1234567899,1,2099-00-08
710,Customer 710,cust710@example.com,1234567890,4,2020-05-17
711,Customer 711,cust711@example.com,1234567891,5,2020-08-14
712,Customer 712,cust712@example.com,1234567892,3,2022-05-10
713,Customer 713,cust713@example.com,1234567893,3,2020-07-04
714,Customer 714,cust714@example.com,1234567894,2,2022-05-04
715,Customer 715,cust715@example.com,1234567895,5,2020-04-21
716,Customer 716,cust716@example.com,1234567896,5,2021-04-06
717,Customer 717,cust717@example.com,1234567897,2,2022-01-08
718,Customer 718,cust718@example.com,1234567898,1,2020-09-08
719,Customer 719,cust719@example.com,1234567899,5,2021-07-16
720,Customer 720,cust720@example.com,1234567890,4,2020-08-20
721,Customer 721,cust721@example.com,1234567891,5,2046-06-25
722,Customer 722,cust722@example.com,1234567892,4,2021-06-26
723,Customer 723,cust723@example.com,1234567893,2,2021-12-22
724,Customer 724,cust724@example.com,1234567894,3,2021-07-25
725,Customer 725,cust725@example.com,1234567895,3,2046-04-13
726,Customer 726,cust726@example.com,1234567896,1,2022-08-03
727,Customer 727,cust727@example.com,1234567897,3,2022-06-08
728,Customer 728,cust728@example.com,1234567898,2,2022-10-14
729,Customer 729,cust729@example.com,1234567899,1,2094-06-25
730,Customer 730,cust730@example.com,1234567890,2,2022-10-06
731,Customer 731,cust731@example.com,1234567891,2,2021-04-27
732,Customer 732,cust732@example.com,1234567892,2,2020-06-28
733,Customer 733,cust733@example.com,1234567893,3,2022-07-14
734,Customer 734,cust734@example.com,1234567894,5,2020-11-24
735,Customer 735,cust735@example.com,1234567895,4,2085-10-22
736,Customer 736,cust736@example.com,1234567896,4,2020-02-28
737,Customer 737,cust737@example.com,1234567897,5,2023-09-04
738,Customer 738,cust738@example.com,1234567898,5,2022-03-31
739,Customer 739,cust739@example.com,1234567899,3,2020-06-22
740,Customer 740,cust740@example.com,1234567890,3,2021-09-03
741,Customer 741,cust741@example.com,1234567891,5,2021-08-30
742,Customer 742,cust742@example.com,1234567892,1,2061-07-06
743,Customer 743,cust743@example.com,1234567893,3,2023-05-06
744,Customer 744,cust744@example.com,1234567894,1,2023-10-01
745,Customer 745,cust745@example.com,1234567895,1,2023-09-08
746,Customer 746,cust746@example.com,1234567896,2,2023-02-01
747,Customer 747,cust747@example.com,1234567897,5,2023-08-26
748,Customer 748,cust748@example.com,1234567898,5,2059-09-23
749,Customer 749,cust749@example.com,1234567899,1,2023-07-31
750,Customer 750,cust750@example.com,1234567890,3,2020-08-05
751,Customer 751,cust751@example.com,1234567891,2,2055-01-16
752,Customer 752,cust752@example.com,1234567892,1,2023-08-30
753,Customer 753,cust753@example.com,1234567893,1,2021-11-29
754,Customer 754,cust754@example.com,1234567894,3,2023-09-15
755,Customer 755,cust755@example.com,1234567895,2,2020-01-31
756,Customer 756,cust756@example.com,1234567896,3,2023-06-29
757,Customer 757,cust757@example.com,1234567897,4,2022-02-28
758,Customer 758,cust758@example.com,1234567898,1,2022-08-15
759,Customer 759,cust759@example.com,1234567899,2,2021-10-25
760,Customer 760,cust760@example.com,1234567890,2,2093-07-18
761,Customer 761,cust761@example.com,1234567891,5,2023-05-03
762,Customer 762,cust762@example.com,1234567892,3,2022-02-20
763,Customer 763,cust763@example.com,1234567893,4,2020-12-10
764,Customer 764,cust764@example.com,1234567894,3,2021-11-02
765,Customer 765,cust765@example.com,1234567895,2,2020-12-25
766,Customer 766,cust766@example.com,1234567896,4,2022-12-07
767,Customer 767,cust767@example.com,1234567897,5,2021-10-02
768,Customer 768,cust768@example.com,1234567898,4,2022-06-06
769,Customer 769,cust769@example.com,1234567899,3,2022-08-22
770,Customer 770,cust770@example.com,1234567890,2,2022-01-16
771,Customer 771,cust771@example.com,1234567891,2,2022-04-27
772,Customer 772,cust772@example.com,1234567892,5,2022-05-19
773,Customer 773,cust773@example.com,1234567893,2,2022-06-09
774,Customer 774,cust774@example.com,1234567894,1,2023-09-26
775,Customer 775,cust775@example.com,1234567895,3,2020-07-10
776,Customer 776,cust776@example.com,1234567896,3,2022-03-24
777,Customer 777,cust777@example.com,1234567897,5,2079-10-17
778,Customer 778,cust778@example.com,1234567898,5,2020-11-23
779,Customer 779,cust779@example.com,1234567899,3,2022-09-07
780,Customer 780,cust780@example.com,1234567890,1,2043-02-12
781,Customer 781,cust781@example.com,1234567891,3,2021-05-31
782,Customer 782,cust782@example.com,1234567892,3,2021-12-07
783,Customer 783,cust783@example.com,1234567893,3,2020-03-08
784,Customer 784,cust784@example.com,1234567894,5,2021-02-17
785,Customer 785,cust785@example.com,1234567895,5,2022-11-07
786,Customer 786,cust786@example.com,1234567896,5,2023-11-27
787,Customer 787,cust787@example.com,1234567897,1,2023-11-28
788,Customer 788,cust788@example.com,1234567898,4,2023-04-04
789,Customer 789,cust789@example.com,1234567899,5,2023-03-05
790,Customer 790,cust790@example.com,1234567890,5,2022-02-15
791,Customer 791,cust791@example.com,1234567891,5,2023-05-29
792,Customer 792,cust792@example.com,1234567892,1,2021-03-13
793,Customer 793,cust793@example.com,1234567893,4,2020-10-26
794,Customer 794,cust794@example.com,1234567894,1,2023-04-16
795,Customer 795,cust795@example.com,1234567895,5,2021-12-26
796,Customer 796,cust796@example.com,1234567896,3,2020-06-04
797,Customer 797,cust797@example.com,1234567897,5,2020-06-30
798,Customer 798,cust798@example.com,1234567898,1,2023-05-04
799,Customer 799,cust799@example.com,1234567899,1,2021-08-26
800,Customer 800,cust800@example.com,1234567890,5,2020-04-12
801,Customer 801,cust801@example.com,1234567891,1,2020-06-30
802,Customer 802,cust802@example.com,1234567892,1,2022-08-27
803,Customer 803,cust803@example.com,1234567893,3,2021-01-30
804,Customer 804,cust804@example.com,1234567894,1,2020-02-16
805,Customer 805,cust805@example.com,1234567895,3,2023-08-25
806,Customer 806,cust806@example.com,1234567896,3,2049-02-04
807,Customer 807,cust807@example.com,1234567897,5,2022-03-04
808,Customer 808,cust808@example.com,1234567898,3,2022-12-05
809,Customer 809,cust809@example.com,1234567899,4,2020-06-15
810,Customer 810,cust810@example.com,1234567890,2,2021-02-04
811,Customer 811,cust811@example.com,1234567891,4,2092-08-27
812,Customer 812,cust812@example.com,1234567892,5,2023-01-03
813,Customer 813,cust813@example.com,1234567893,1,2023-12-29
814,Customer 814,cust814@example.com,1234567894,2,2020-01-08
815,Customer 815,cust815@example.com,1234567895,1,2020-09-25
816,Customer 816,cust816@example.com,1234567896,3,2022-11-25
817,Customer 817,cust817@example.com,1234567897,4,2022-05-28
818,Customer 818,cust818@example.com,1234567898,1,2021-10-18
819,Customer 819,cust819@example.com,1234567899,2,2023-02-03
820,Customer 820,cust820@example.com,1234567890,4,2020-12-13
821,Customer 821,cust821@example.com,1234567891,3,2046-10-28
822,Customer 822,cust822@example.com,1234567892,3,2021-10-22
823,Customer 823,cust823@example.com,1234567893,1,2021-09-01
824,Customer 824,cust824@example.com,1234567894,4,2023-06-09
825,Customer 825,cust825@example.com,1234567895,2,2020-08-10
826,Customer 826,cust826@example.com,1234567896,5,2033-02-28
827,Customer 827,cust827@example.com,1234567897,1,2023-07-13
828,Customer 828,cust828@example.com,1234567898,2,2020-10-01
829,Customer 829,cust829@example.com,1234567899,4,2020-08-27
830,Customer 830,cust830@example.com,1234567890,3,2022-08-14
831,Customer 831,cust831@example.com,1234567891,4,2021-02-26
832,Customer 832,cust832@example.com,1234567892,4,2023-03-09
833,Customer 833,cust833@example.com,1234567893,5,2021-03-16
834,Customer 834,cust834@example.com,1234567894,2,2021-12-17
835,Customer 835,cust835@example.com,1234567895,3,2023-08-26
836,Customer 836,cust836@example.com,1234567896,3,2020-03-16
837,Customer 837,cust837@example.com,1234567897,3,2023-04-20
838,Customer 838,cust838@example.com,1234567898,1,2020-12-09
839,Customer 839,cust839@example.com,1234567899,1,2023-04-16
840,Customer 840,cust840@example.com,1234567890,1,2022-08-05
841,Customer 841,cust841@example.com,1234567891,1,2023-01-13
842,Customer 842,cust842@example.com,1234567892,1,2022-01-08
843,Customer 843,cust843@example.com,1234567893,2,2020-03-21
844,Customer 844,cust844@example.com,1234567894,3,2020-06-14
845,Customer 845,cust845@example.com,1234567895,1,2023-12-07
846,Customer 846,cust846@example.com,1234567896,1,2020-12-31
847,Customer 847,cust847@example.com,1234567897,4,2023-05-03
848,Customer 848,cust848@example.com,1234567898,5,2022-03-04
849,Customer 849,cust849@example.com,1234567899,2,2023-02-27
850,Customer 850,cust850@example.com,1234567890,2,2022-04-29
851,Customer 851,cust851@example.com,1234567891,3,2022-06-01
852,Customer 852,cust852@example.com,1234567892,3,2023-09-09
853,Customer 853,cust853@example.com,1234567893,1,2022-05-23
854,Customer 854,cust854@example.com,1234567894,3,2021-06-09
855,Customer 855,cust855@example.com,1234567895,3,2020-01-10
856,Customer 856,cust856@example.com,1234567896,2,2020-04-13
857,Customer 857,cust857@example.com,1234567897,2,2023-02-28
858,Customer 858,cust858@example.com,1234567898,5,2091-01-27
859,Customer 859,cust859@example.com,1234567899,4,2039-02-25
860,Customer 860,cust860@example.com,1234567890,1,2020-05-18
861,Customer 861,cust861@example.com,1234567891,3,2021-10-13
862,Customer 862,cust862@example.com,1234567892,1,2022-02-16
863,Customer 863,cust863@example.com,1234567893,4,2023-04-29
864,Customer 864,cust864@example.com,1234567894,3,2063-03-18
865,Customer 865,cust865@example.com,1234567895,5,2022-08-19
866,Customer 866,cust866@example.com,1234567896,5,2021-09-16
867,Customer 867,cust867@example.com,1234567897,4,2021-12-11
868,Customer 868,cust868@example.com,1234567898,3,2022-05-12
869,Customer 869,cust869@example.com,1234567899,5,2020-08-10
870,Customer 870,cust870@example.com,1234567890,2,2037-01-16
871,Customer 871,cust871@example.com,1234567891,4,2040-03-04
872,Customer 872,cust872@example.com,1234567892,2,2020-03-27
873,Customer 873,cust873@example.com,1234567893,3,2023-03-15
874,Customer 874,cust874@example.com,1234567894,3,2021-08-04
875,Customer 875,cust875@example.com,1234567895,2,2023-01-20
876,Customer 876,cust876@example.com,1234567896,4,2021-09-16
877,Customer 877,cust877@example.com,1234567897,2,2021-07-28
878,Customer 878,cust878@example.com,1234567898,1,2021-01-08
879,Customer 879,cust879@example.com,1234567899,3,2020-07-15
880,Customer 880,cust880@example.com,1234567890,4,2023-12-27
881,Customer 881,cust881@example.com,1234567891,3,2023-12-16
882,Customer 882,cust882@example.com,1234567892,2,2045-04-11
883,Customer 883,cust883@example.com,1234567893,2,2023-11-21
884,Customer 884,cust884@example.com,1234567894,3,2022-11-03
885,Customer 885,cust885@example.com,1234567895,3,2021-02-05
886,Customer 886,cust886@example.com,1234567896,2,2023-05-13
887,Customer 887,cust887@example.com,1234567897,3,2022-07-31
888,Customer 888,cust888@example.com,1234567898,1,2020-12-17
889,Customer 889,cust889@example.com,1234567899,2,2021-07-03
890,Customer 890,cust890@example.com,1234567890,4,2020-04-25
891,Customer 891,cust891@example.com,1234567891,5,2023-09-14
892,Customer 892,cust892@example.com,1234567892,4,2021-08-22
893,Customer 893,cust893@example.com,1234567893,5,2020-06-01
894,Customer 894,cust894@example.com,1234567894,3,2020-10-25
895,Customer 895,cust895@example.com,1234567895,3,2023-09-18
896,Customer 896,cust896@example.com,1234567896,5,2022-11-25
897,Customer 897,cust897@example.com,1234567897,5,2022-07-01
898,Customer 898,cust898@example.com,1234567898,4,2023-03-12
899,Customer 899,cust899@example.com,1234567899,5,2022-12-12
900,Customer 900,cust900@example.com,1234567890,3,2036-04-27
901,Customer 901,cust901@example.com,1234567891,4,2064-10-22
902,Customer 902,cust902@example.com,1234567892,5,2021-05-24
903,Customer 903,cust903@example.com,1234567893,2,2021-01-14
904,Customer 904,cust904@example.com,1234567894,2,2023-02-22
905,Customer 905,cust905@example.com,1234567895,4,2023-09-15
906,Customer 906,cust906@example.com,1234567896,2,2023-01-21
907,Customer 907,cust907@example.com,1234567897,4,2022-10-12
908,Customer 908,cust908@example.com,1234567898,4,2021-03-16
909,Customer 909,cust909@example.com,1234567899,5,2022-08-07
910,Customer 910,cust910@example.com,1234567890,4,2023-12-21
911,Customer 911,cust911@example.com,1234567891,4,2038-00-11
912,Customer 912,cust912@example.com,1234567892,2,2023-10-12
913,Customer 913,cust913@example.com,1234567893,3,2022-05-10
914,Customer 914,cust914@example.com,1234567894,2,2022-10-21
915,Customer 915,cust915@example.com,1234567895,3,2021-05-08
916,Customer 916,cust916@example.com,1234567896,5,2022-03-11
917,Customer 917,cust917@example.com,1234567897,4,2023-07-28
918,Customer 918,cust918@example.com,1234567898,3,2023-05-07
919,Customer 919,cust919@example.com,1234567899,2,2020-07-11
920,Customer 920,cust920@example.com,1234567890,2,2023-02-04
921,Customer 921,cust921@example.com,1234567891,2,2020-02-27
922,Customer 922,cust922@example.com,1234567892,2,2022-06-03
923,Customer 923,cust923@example.com,1234567893,2,2023-06-18
924,Customer 924,cust924@example.com,1234567894,2,2023-01-20
925,Customer 925,cust925@example.com,1234567895,3,2020-07-20
926,Customer 926,cust926@example.com,1234567896,5,2023-07-23
927,Customer 927,cust927@example.com,1234567897,4,2023-03-27
928,Customer 928,cust928@example.com,1234567898,3,2020-04-05
929,Customer 929,cust929@example.com,1234567899,5,2020-06-02
930,Customer 930,cust930@example.com,1234567890,4,2023-11-26
